In134full.txt	nan	nan	nan	nan	nan	nan
In134full.txt	0.129068	0.00160272	0.81766	0.013333	0.135628	0.00641759
In134full.txt	0.129068	0.00160272	0.81766	0.013333	0.135628	0.00641759
In134full.txt	0.129068	0.00160272	0.81766	0.013333	0.135628	0.00641759
In134full.txt	0.129134	0.0016015	0.816575	0.0134117	0.135513	0.00640785
In134full.txt	0.130195	0.00161215	0.846022	0.0118827	0.133037	0.00629627
In134full.txt	0.124001	0.00158586	0.752573	0.0137483	0.16541	0.00744732
In134full.txt	0.124001	0.00158586	0.752573	0.0137483	0.16541	0.00744732
In134full.txt	0.129068	0.00160285	0.817627	0.0133421	0.13563	0.00641901
In134full.txt	0.129068	0.00160285	0.817627	0.0133421	0.13563	0.00641901
In134full.txt	0.129068	0.00160269	0.81764	0.0133325	0.135629	0.0064176
In134full.txt	0.129068	0.00160269	0.81764	0.0133325	0.135629	0.0064176
Cd130full.txt	0.138493	0.00137967	0.035469	0.00201066	0.000853819	0.000898622
Cd130full.txt	0.138217	0.00134651	0.0354464	0.00195952	0.000455113	0.000832114
Cd130full.txt	0.138217	0.00134651	0.0354464	0.00195952	0.000455113	0.000832114
Cd130full_isomer.txt	0.0597886	0.000208763	0.5	0	0.5	0
Cd130full_isomer.txt	0.138217	0.00134651	0.0354464	0.00195952	0.000455113	0.000832114
Cd130full.txt	0.138217	0.00134651	0.0354464	0.00195952	0.000455113	0.000832114
Cd130full.txt	0.138217	0.00134651	0.0354464	0.00195952	0.000455113	0.000832114
Cd130full_isomer.txt	0.134979	0.00135922	0.0329605	0.00190186	0.00033698	0.000801368
Cd130full_isomer.txt	0.134626	0.00143712	0.0335228	0.00196238	0.00013764	0.00119866
Cd130full.txt	0.136892	0.00122846	0.0352771	0.00182381	0.000519147	0.000761442
Cd130full_isomer.txt	0.134479	0.00122496	0.0329647	0.00176987	0.000421793	0.000735067
Cd130full_isomer.txt	0.144046	nan	0.0900747	0.00229313	0.00271729	0.000642102
Cd130full_isomer.txt	0.121365	0.00525643	0.0354805	0.00237222	0.000327994	0.00087231
Cd130full_isomer.txt	0.123377	0.00654618	0.035	0	0	0
Cd130full_isomer.txt	0.123377	0.00654618	0.035	0	0	0
Cd130full_isomer.txt	0.12992	0.00753918	0.035	0	0	0
Cd130full_isomer.txt	0.12992	0.00753918	0.035	0	0	0
Cd130full_isomer.txt	0.123377	0.00654618	0.035	0	0	0
Cd130full_isomer.txt	nan	nan	0.035	0	0	0
Cd130full_isomer.txt	nan	nan	0.035	0	0	0
Cd130full_isomer.txt	nan	nan	0.035	0	0	0
Cd130full_isomer.txt	0.128644	0.00129922	0.035	0	0	0
Cd130full_isomer.txt	0.123839	0.00635793	0.035	0	0	0
Cd130full_isomer.txt	0.121208	0.00605519	0.035779	0.00228905	0	0
Cd130full_isomer.txt	0.121208	0.00605519	0.035779	0.00228905	0	0
Cd130full_isomer.txt	0.121208	0.00605519	0.035779	0.00228905	0	0
Cd130full.txt	0.138217	0.00134651	0.0354464	0.00195952	0.000455113	0.000832114
Cd130full.txt	0.138217	0.00134651	0.0354464	0.00195952	0.000455113	0.000832114
Cd130full.txt	0.138217	0.00134651	0.0354464	0.00195952	0.000455113	0.000832114
Cd130full.txt	0.138217	0.00134651	0.0354464	0.00195952	0.000455113	0.000832114
Cd130full.txt	0.138204	0.00134666	0.0344128	0.00189769	0.000436062	0.000792593
Cd130full.txt	0.138204	0.00134666	0.0344128	0.00189769	0.000436062	0.000792593
Cd130short.txt	0.138204	0.00134666	0.0344128	0.00189769	0.000436061	0.000792593
Cd130short.txt	0.138273	0.00134695	0.03452	0.00189749	0.000382648	0.000790461
Cd130short.txt	0.138273	0.00134695	0.03452	0.00189749	0.000382648	0.000790461
Cd130full.txt	0.138273	0.00134695	0.03452	0.00189749	0.000382648	0.000790457
Cd130full.txt	0.138273	0.00134695	0.03452	0.00189749	0.000382648	0.000790461
Cd130short.txt	0.138273	0.00134677	0.0345249	0.00189263	0.000378785	0.000789695
parms/Ag129parms.txt	0.0526533	0.00265156	0.221166	0.0151219	0.00765389	0.00480873
parms/Ag129parms.txt	0.0558779	0.00161996	0.197653	0.00950583	0.00410725	0.00281987
parms/Ag129parms.txt	0.0558779	0.00161996	0.197653	0.00950583	0.00410725	0.00281987
parms/Ag130parms.txt	0.0451537	0.00441418	0.638449	0.079649	0.0327227	0.0409903
parms/Ag131parms.txt	0.0353655	nan	0.800116	0.259227	0.294466	0.271505
parms/Cd131parms.txt	0.100843	0.00180095	0.14835	0.00572334	0.000828967	0.00154647
parms/Cd132parms.txt	0.0847564	0.00406056	0.937836	0.0546137	0.00959221	0.0131441
parms/Cd133parms.txt	0.0565945	0.00735814	0.752467	0.0895338	0.0625555	0.0324279
parms/In131parms.txt	0.272925	0.00829739	0.0273298	0.00514717	0.00603113	0.00353066
parms/In132parms.txt	0.219131	0.0104151	0.12037	0.0157358	0.0138808	0.0102917
parms/In133parms.txt	0.162157	0.00264888	0.941554	0.0168664	0.00811495	0.00362804
parms/In134parms.txt	0.127613	0.00163453	0.864242	0.014648	0.147839	0.00717263
parms/In135parms.txt	0.109868	0.00426708	0.789697	0.034727	0.106321	0.0145605
parms/Sn134parms.txt	1.05963	0.0439455	0.197747	0.0203433	0.0668456	0.0202501
parms/Sn135parms.txt	0.527221	0.0415238	0.147618	0.0321662	0.0438382	0.0240674
parms/Sn136parms.txt	0.365044	0.00490482	0.201039	0.00520104	6.94522e-12	0.000656516
parms/Sn137parms.txt	0.218332	0.00656902	0.15648	0.0175576	0.00763336	0.00356071
parms/Sn138parms.txt	0.126131	0.0214588	3.47537e-07	0.0381172	0.0602811	0.0404295
parms/Cd130parms.txt	0.138715	0.00118303	0.0315858	0.00163769	0.000404814	0.000650675
